"id","sku","title","short description","description","category","link","image_link","price","shipping","stock","Fitment"
"64697","LXBD007","Ford Ranger T6 T7 T8 2012-2021 Gas Powered Bonnet Struts","Ford Ranger T6, T7 & T8 2012-2021 models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.







 



 Effortlessly open & close your bonnet











 



 Crafted with the highest grade materials to ensure extended durability











 



 Eliminates the necessity for supports, simplifying engine bay maintenance











 



 Provides a secure open position, preventing unexpected bonnet mishaps











 



 Features precision-engineered CNC brackets, tailored for the Ranger Platform","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/ford-ranger-t6-t7-t8-12-21-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/LXBD007-01.jpg","39.99","","in stock","Ford,Ranger,Ranger T6 (2012-2015),Ranger T7 (2015-2019),Ranger T8 (2019-2022)"
"64696","LXBD005","Toyota Hilux Revo 2015+ Gas Powered Bonnet Struts","Toyota Hilux Revo 2015+ models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.







 



 Effortlessly open & close your bonnet











 



 Crafted with the highest grade materials to ensure extended durability











 



 Eliminates the necessity for supports, simplifying engine bay maintenance











 



 Provides a secure open position, preventing unexpected bonnet mishaps











 



 Features precision-engineered CNC brackets, tailored for the Hilux Revo","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/toyota-hilux-revo-2015-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-19.jpg","49.99","","in stock","MK8/MK9 Revo (2015+),Toyota"
"64695","LXBD004","Toyota Hilux Vigo 2005-2015 Gas Powered Bonnet Struts","Toyota Hilux Vigo 2005-2015 models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.







 



 Effortlessly open & close your bonnet











 



 Crafted with the highest grade materials to ensure extended durability











 



 Eliminates the necessity for supports, simplifying engine bay maintenance











 



 Provides a secure open position, preventing unexpected bonnet mishaps











 



 Features precision-engineered CNC brackets, tailored for the Hilux Vigo","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/toyota-hilux-vigo-2005-2015-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/LXBD004-01.jpg","39.99","","in stock","Hilux,MK7 Vigo (2005-2015),Toyota"
"64680","LXBD003","Nissan Navara D40 2005-2014 Gas Powered Bonnet Struts","Nissan Navara D40 2005-2014 models

Nissan Pathfinder R51 2005-2012 models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.

 	

 	Effortlessly open & close your bonnet




 	

 	Crafted with the highest grade materials to ensure extended durability




 	

 	Eliminates the necessity for supports, simplifying engine bay maintenance




 	

 	Provides a secure open position, preventing unexpected bonnet mishaps




 	

 	Features precision-engineered CNC brackets, tailored for the D40 Navara","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/nissan-navara-d40-05-14-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-21.jpg","39.99","","out of stock","D40 (2005-2014),Navara,Nissan,Pathfinder,R51 (2004-2012)"
"55551","AZFM013","Renault Trafic X82 2014-2018 Black Floor Mats","Renault Trafic X82 2014-2018 Models","Predator4x4 floor mats are the ultimate solution for protecting your cars flooring from dirt, spills, & wear and tear. Our Predator4x4 car floor mats elevate your car with the perfect blend of style and functionality.







 



 Engineered to withstand daily foot traffic and use in all conditions











 



 Crafted from the highest-quality materials for Durability











 



 Stain resistant material that's easy to clean











 



 Effortlessly maintain a spotless interior











 



 Easy & straightforward to install","Styling > Floor Mats","https://www.4x4predator.co.uk/floor-mats/renault-trafic-x82-2014-2018-black-floor-mats/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-23.jpg","29.99","","in stock","Renault,Trafic,X82 (2014+)"
"64679","LXBD002","Isuzu D-Max MK3 RG01 2021+ Gas Powered Bonnet Struts","Isuzu D-Max MK3 RG01 2021+ models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.







 



 Effortlessly open & close your bonnet











 



 Crafted with the highest grade materials to ensure extended durability











 



 Eliminates the necessity for supports, simplifying engine bay maintenance











 



 Provides a secure open position, preventing unexpected bonnet mishaps











 



 Features precision-engineered CNC brackets, tailored for the D-Max","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/isuzu-d-max-rg-2021-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-18.jpg","39.99","","in stock","D-Max,Isuzu,RG (2021-2024)"
"55542","AZFM012","Mercedes Sprinter 2006-2016 Car Floor Mat","Mercedes Sprinter Van 2006-2016 Models","Predator4x4 floor mats are the ultimate solution for protecting your cars flooring from dirt, spills, & wear and tear. Our Predator4x4 car floor mats elevate your car with the perfect blend of style and functionality.







 



 Engineered to withstand daily foot traffic and use in all conditions











 



 Crafted from the highest-quality materials for Durability











 



 Stain resistant material that's easy to clean











 



 Effortlessly maintain a spotless interior











 



 Easy & straightforward to install","Styling > Floor Mats","https://www.4x4predator.co.uk/floor-mats/mercedes-sprinter-2006-2016-car-floor-mat/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-27.jpg","29.99","","in stock","Mercedes Benz,NCV3 (2006-2018),Sprinter"
"64654","LXBD001","Ford Ranger T9 2023+ Gas Powered Bonnet Struts","Ford Ranger T9 2023+ models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.

 	

 	Effortlessly open & close your bonnet




 	

 	Crafted with the highest grade materials to ensure extended durability




 	

 	Eliminates the necessity for supports, simplifying engine bay maintenance




 	

 	Provides a secure open position, preventing unexpected bonnet mishaps




 	

 	Features precision-engineered CNC brackets, tailored for theT9 Ranger","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/ford-ranger-t9-2023-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2025/03/50-50-1-10.jpg","74.99","","out of stock","Ford,Ranger T9 (2023+)"
"55538","AZFM011","Volkswagen Amarok 2010-2022 Black Car Floor Mat Set","Volkswagen Amarok 2010-2022 Models","Predator4x4 floor mats are the ultimate solution for protecting your cars flooring from dirt, spills, & wear and tear. Our Predator4x4 car floor mats elevate your car with the perfect blend of style and functionality.

 	

 	Engineered to withstand daily foot traffic and use in all conditions




 	

 	Crafted from the highest-quality materials for Durability




 	

 	Stain resistant material that's easy to clean




 	

 	Effortlessly maintain a spotless interior




 	

 	Easy & straightforward to install","Styling > Floor Mats","https://www.4x4predator.co.uk/floor-mats/volkswagen-amarok-2010-2022-black-car-floor-mat-set/","https://www.4x4predator.co.uk/wp-content/uploads/2024/03/AZFM011-copy5050.jpg","34.99","","in stock","Amarok,MK1 (2010-2020),Volkswagen"
"64709","LXBD018","Mitsubishi L200 Triton 2015-2018 Gas Powered Bonnet Struts","Mitsubishi L200 Triton Mk5 2015-2018 models



Please note: This item is only suitable for pre 2019 facelift models","Say farewell to the conventional, labour-intensive bonnet struts and embrace a new realm of accessibility and convenience when it comes to your vehicle's engine bay. Whether you're an experienced 4x4 enthusiast or simply someone who prioritizes efficiency and safety, our Predator4x4 gas-powered bonnet struts are here to enhance your automotive experience.







 



 Effortlessly open & close your bonnet











 



 Crafted with the highest grade materials to ensure extended durability











 



 Eliminates the necessity for supports, simplifying engine bay maintenance











 



 Provides a secure open position, preventing unexpected bonnet mishaps











 



 Features precision-engineered CNC brackets, tailored for the L200","Accessories > Bonnet Struts","https://www.4x4predator.co.uk/bonnet-struts/mitsubishi-l200-triton-2015-2018-gas-powered-bonnet-struts/","https://www.4x4predator.co.uk/wp-content/uploads/2023/10/50-50-12.jpg","44.99","","in stock","L200,Mitsubishi,Series 5 (2015-2019)"
"55540","AZFM010","Volvo XC60 2008-2017 Car Floor Mat Set","Volvo XC60 2008-2017 Models","Predator4x4 floor mats are the ultimate solution for protecting your cars flooring from dirt, spills, & wear and tear. Our Predator4x4 car floor mats elevate your car with the perfect blend of style and functionality.

 	

 	Engineered to withstand daily foot traffic and use in all conditions




 	

 	Crafted from the highest-quality materials for Durability




 	

 	Stain resistant material that's easy to clean




 	

 	Effortlessly maintain a spotless interior




 	

 	Easy & straightforward to install","Styling > Floor Mats","https://www.4x4predator.co.uk/floor-mats/volvo-xc60-2008-2017-car-floor-mat-set/","https://www.4x4predator.co.uk/wp-content/uploads/2024/03/AZFM010-01-copy5050.jpg","39.99","","out of stock","MK1 (2008-2016),Volvo,XC60"
